,UUID,CREATE_TIME,UPDATE_TIME,SENDER,MESSAGE,SEND_TIME,GROUP_NAME,GROUP_ID,labels
148,d3718123-63bc-4ca3-95e4-be8d3a35095c,2023/2/1 18:23:53,,18389,"[已解决，感谢, 老师帮助！]",2022-01-07 16:21:18,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
149,1122d8d0-0aa3-4993-81a4-8e23e090935f,2023/2/1 18:23:53,,13147,[9455310637398849557.jpg],2022-01-07 17:49:29,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
128,8e62837d-5c95-463f-b9c0-16cd8ba3dfd9,2023/2/1 18:23:52,,13147,[远程接入运维桌面问题，请问联系哪位老师？],2022-01-07 17:50:04,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
150,468e6b47-a8ce-4771-84f3-0e1019bba4c6,2023/2/1 18:23:53,,18765,"[“远程接入运维桌面问题，请问联系哪位老师？”
------
, 联系4008775995]",2022-01-07 17:53:36,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
129,6427b8d2-4f1b-4009-8883-acccd8349d05,2023/2/1 18:23:52,,13147,[好的],2022-01-07 17:53:50,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
151,aa5fed63-64ad-40e5-abba-f2f0cacc8bf0,2023/2/1 18:23:53,,10480,"[明天将继续TOP100案例峰会转播，由于平台没有回放，希望得到第一手资料的同事，请周末规划好时间观看。 
关于录制、分享问题，和大家再说明下：
1、此案例峰会已安排进行录制，但是录制后需要有一段时间的整理才能分享出来，所以大家尽可能在转播时抢先观看，获取第一手大厂案例，录制内容可用于内部后续学习。
2、此分享仅限内部学习，请勿对外传播。]",2022-01-07 18:10:04,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
130,6282ab80-21c3-401e-a476-f6f628a59937,2023/2/1 18:23:52,,10480,[企业微信截图_1641549959279.png],2022-01-07 18:10:04,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
131,8ebf18a3-4853-4961-af6a-16a4a6c1c643,2023/2/1 18:23:52,,18372,[看不清晰啊，能给的清晰一些吗？],2022-01-07 18:12:49,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
152,950a732f-5cc5-4935-90e7-5da16c1ed5d0,2023/2/1 18:23:53,,10480,"[【腾讯文档】【2021】第十届TOP100全球软件案例峰会日程
https://docs.qq.com/sheet/DSVNEYmhsZE9zcm9t]",2022-01-07 18:16:56,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
100,aa3f580d-f807-44e0-8378-d7df1291d4a3,2023/2/1 18:23:48,,10480,[可以看下这个文档。],2022-01-07 18:17:05,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
153,a28490c0-cd9a-4efc-9370-5ae7e7e63c70,2023/2/1 18:23:53,,11413,[企业微信截图_16415516028847.png],2022-01-07 18:33:35,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
101,f9c223f7-905e-479b-8424-df2f0ffa48fd,2023/2/1 18:23:48,,11413,[从邮件中截图下来的，能稍微清楚点],2022-01-07 18:33:35,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
4,a2ec1c81-73e8-4218-921e-bbebbcdce891,2023/2/1 18:24:02,,13320,[各位老师号，今天Top100峰会的],2022-01-08 08:56:35,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
251,3e73321c-741c-496a-8e9f-81544f887fd6,2023/2/1 18:24:04,,13320,[各位老师好，今天Top100案例峰会的ppt已经放在华泰云盘，https://htpan.htsc.com.cn/l/wFlYM9],2022-01-08 08:57:19,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
6,6377e999-bd23-4082-a1e1-571cf48f0759,2023/2/1 18:24:02,,10480,[企业微信截图_16415516028847.png],2022-01-08 09:03:49,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
304,340e4cd2-e04a-464f-90a5-72c372cac1ba,2023/2/1 18:24:05,,10480,[企业微信截图_16415655884598.png],2022-01-09 08:52:41,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
9,cd6a9be9-01f5-407c-807b-92ae67a0431f,2023/2/1 18:24:02,,11126,[教],2022-01-09 13:10:44,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
10,4e4012c4-b87f-47f2-a9b6-369df51bf177,2023/2/1 18:24:02,,10480,"[下午场，13：30开始。
最后半天哦⊙▽⊙

关于录制、分享问题，和大家再说明下：
1、此案例峰会已安排进行录制，但是录制后需要有一段时间的整理，所以大家尽可能在转播时抢先观看，获取第一手大厂案例，录制内容可用于内部后续学习。
2、本次大会所有PPT资料会先放到公司网盘分享内部。
3、此次分享仅限内部学习，请勿对外传播。
]",2022-01-09 13:26:34,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
19,0e35e072-ea2e-4f0a-9f6b-87b8f5a44091,2023/2/1 18:24:03,,10490,"[各位领导、同事，感谢大家对PaaS平台一路的支持与厚爱，和项目组共同见证了PaaS平台的成长历程。HT-PaaS V2.0版本即将全新发布，发布会时间定于2022-01-11（本周二）上午9:30，腾讯会议：945-995-917。
现PaaS平台NFT纪念徽章盲盒已提前开放领取，抽中隐藏款的同学还可以在发布会现场领取神秘大奖，大家快来铃客扫码吧！]",2022-01-10 09:01:12,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
273,d31714c9-80b4-444d-bb20-3cbfc387af66,2023/2/1 18:24:05,,10490,[企业微信截图_16417764774672.png],2022-01-10 09:01:20,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
22,9a089530-41f5-4fb1-bad3-e294ae4463e0,2023/2/1 18:24:03,,16271,[企业微信截图_1641302066178.png],2022-01-10 09:02:54,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
28,ecb29bea-e4c5-4cc6-a704-3e3aa0449de5,2023/2/1 18:24:03,,10493,徐闯 010493 华泰证券-信息技术部 HT-PaaS v2.0发布 NFT纪念徽章 获得于2022.01.10 铃客App扫一扫 快来领取属于你的徽章吧,2022-01-10 09:05:16,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
283,ce1775ef-1039-43b6-9d82-3ddcf31feb45,2023/2/1 18:24:05,,14769,任翔 014769 华泰证券-信息技术部 HT-PaaS v2.0发布 NFT纪念徽章 获得于202,2022-01-10 09:06:35,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
189,76db2f7e-705e-4c1d-b24b-c63c2d09b5a1,2023/2/1 18:24:02,,7378,林耀泉 007378 华泰证券-信息技术部 HT-PaaS v2.0发布 NFT纪念徽章 获得于20,2022-01-10 09:07:01,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
190,78d7867c-653b-4e17-88e1-42ba03192c11,2023/2/1 18:24:02,,12736,[？？],2022-01-10 09:07:19,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
286,c04883d8-45ab-4c58-8f76-94445c922f18,2023/2/1 18:24:05,,15392,[？？],2022-01-10 09:07:41,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
287,d7913135-afbe-42bb-8627-f7bd61822884,2023/2/1 18:24:05,,11418,[？？],2022-01-10 09:08:11,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
288,7a646ceb-9a33-49fc-80eb-466c49b99bf4,2023/2/1 18:24:05,,11410,[盲盒， NFT，隐藏款！！！！PAAS 元宇宙！！！],2022-01-10 09:08:50,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
289,f7b17ec5-5e62-4662-ac6a-dc7ba8d657ca,2023/2/1 18:24:05,,11410,[点赞],2022-01-10 09:08:53,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
33,cc96e178-adb2-40d9-9749-cffeb603a099,2023/2/1 18:24:03,,18864,[这个是隐藏款吧],2022-01-10 09:09:52,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
290,a653a4d4-4d2c-4932-95ef-a71b3c51cb7c,2023/2/1 18:24:05,,18864,[4277461674433722514.jpg],2022-01-10 09:09:52,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
193,0cdaa402-227d-4cc4-b483-2683c9e71d3d,2023/2/1 18:24:02,,16271,[是的，恭喜陈老师],2022-01-10 09:10:15,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
292,fc5caec7-e113-412a-b310-5c4a856aaa15,2023/2/1 18:24:05,,18799,[恭喜陈老师],2022-01-10 09:10:29,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
36,a72e6416-f757-495e-ad31-cf08543400b2,2023/2/1 18:24:03,,14769,[欧皇啊],2022-01-10 09:10:31,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
194,8f924a11-1155-4ccc-b32e-8798215b4756,2023/2/1 18:24:02,,16271,[还有N个隐藏款],2022-01-10 09:10:32,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
293,e0417c2b-18ed-44fb-9b82-b8241a3272a5,2023/2/1 18:24:05,,11555,[每个徽章代表PaaS平台不同的能力中心，以及几枚隐藏款],2022-01-10 09:10:35,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
294,4461db6b-5deb-4e9b-b35f-e0f18eb56abf,2023/2/1 18:24:05,,16516,[有内部的NFT交易所么？],2022-01-10 09:11:01,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
296,12324466-f941-4156-935a-e158a69c7cb0,2023/2/1 18:24:05,,11410,[我看到陈老师，以为是我],2022-01-10 09:11:07,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
38,58023206-3695-4685-9195-6ba483177765,2023/2/1 18:24:03,,11410,[白高兴了],2022-01-10 09:11:13,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
197,ce1a2d25-1add-4676-855a-a8de852cf979,2023/2/1 18:24:02,,10490,"[“有内部的NFT交易所么？”
------
, 必须会有，敬请期待]",2022-01-10 09:12:46,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
297,b0c891e8-b3d9-403c-be5c-7ded86a0780f,2023/2/1 18:24:05,,4655,[厉害了],2022-01-10 09:13:35,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
299,b60c8c5a-cb96-4a5b-9673-2bed792128c5,2023/2/1 18:24:05,,12783,[？？],2022-01-10 09:15:06,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
39,86d7a555-3634-40dc-987f-e41aaf91af4f,2023/2/1 18:24:03,,16903,[4190678023484883346.jpg],2022-01-10 09:16:34,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
40,aef65b79-f0d1-4952-a55c-5c8a2d9348d1,2023/2/1 18:24:03,,16903,[手气佳],2022-01-10 09:17:00,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
41,dcd678b5-3e2f-47b4-bc94-43931696ae5d,2023/2/1 18:24:03,,16271,[恭喜傅星瑜老师],2022-01-10 09:17:16,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
200,774b950e-cc59-4c14-b5ca-10ad573cafaf,2023/2/1 18:24:02,,16054,[哇~~],2022-01-10 09:17:41,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
301,ace7ca10-f9fb-4f1c-b7bb-d1b41e4f307e,2023/2/1 18:24:05,,12950,[羡慕..],2022-01-10 09:17:47,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
302,b2ca8a42-4da3-4fbe-8d81-09b31b8f5f98,2023/2/1 18:24:05,,18799,[企业微信截图_16417776687359.png],2022-01-10 09:21:11,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
42,b4f0c01d-b4e4-48a1-8a12-e1228ac10b76,2023/2/1 18:24:03,,16271,[企业微信截图_1641302066178.png],2022-01-10 09:22:00,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
43,923c64f9-f3d7-4f8c-b93f-7bcb96d4269f,2023/2/1 18:24:03,,16147,[桌面云一直在加载状态，盒子网络指示灯亮的。哪位老师知道何原因],2022-01-10 09:40:33,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
303,91f8c653-04cb-4ecd-bfe7-396394a461d1,2023/2/1 18:24:05,,16147,[3611668385070971660.jpg],2022-01-10 09:40:40,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
44,0fc0071b-0463-4535-82b0-44d0efc3ce15,2023/2/1 18:24:03,,10511,[，私聊],2022-01-10 09:43:09,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
0,b9c72c67-aade-4051-8790-2a8892797764,2023/2/1 18:24:02,,16889,[请问哪位老师知道怎么解决 xftp 无法在线验证 的问题啊],2022-01-10 09:55:49,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
265,49c1604f-cabd-486b-8133-76cb2f1271a8,2023/2/1 18:24:04,,18921,[云桌面一个公司的网站都登不上了......请问找谁？],2022-01-10 11:03:17,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
45,651fe095-94c2-46c6-9f77-4ec60bca6def,2023/2/1 18:24:03,,18921,[企业微信截图_16417837555385.png],2022-01-10 11:03:18,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
266,5cf5ea65-49c4-4b0d-a28e-9d8268aa7669,2023/2/1 18:24:04,,6048,[一般碰到这种情况，重启电脑可以解决90%的问题],2022-01-10 11:04:27,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
267,cae5838f-859e-496e-9aaf-04f1f906124f,2023/2/1 18:24:04,,11416,[各位老师好，咨询一下那家医院8小时内能出核酸报告？],2022-01-10 11:05:02,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
46,b20f44c4-b9bb-4a66-8221-699e3cd93cf8,2023/2/1 18:24:03,,15322,[我上周做的明基，5个小时就出了，个人经验仅供参考],2022-01-10 11:05:59,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
171,000e56c3-f223-4e59-ab84-be2cb06c3bda,2023/2/1 18:23:58,,1691,[，找医生开急诊，两小时出],2022-01-10 11:06:25,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
268,d716101f-8fb3-42d0-b4e8-e0330ab6ed89,2023/2/1 18:24:04,,10076,[像明基医院说是24小时出报告，普通工作日去快的话三四个小时就出报告了，慢的话早上做下午下班也出了],2022-01-10 11:06:44,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
269,04f7a127-90ba-42cb-aba6-8e1b3f544985,2023/2/1 18:24:04,,11416,[好滴，谢了],2022-01-10 11:07:18,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
172,326b51cb-4c86-4e8c-b2dd-cfe0ca5afda2,2023/2/1 18:23:58,,18921,[看来我是那10%.......],2022-01-10 11:07:31,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
47,294cb3c6-9b00-4e29-9fd5-97c9d93878de,2023/2/1 18:24:03,,18921,[企业微信截图_16417840479730.png],2022-01-10 11:07:32,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
14,9073c142-21b8-4053-8604-dc5e194bfac0,2023/2/1 18:24:03,,5781,[4号楼4层目前基本可以打了],2022-01-10 11:16:02,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
173,6654a79b-ff0d-40c4-b0f5-405096ecd24e,2023/2/1 18:23:58,,10328,[到明基直接去发热门诊，快得很。。。。],2022-01-10 11:21:03,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
15,32c6116a-5544-42fb-99a5-f7355b230fed,2023/2/1 18:24:03,,18714,[dcf79e007cbe04a10cb7a45a576c0eda.jpg],2022-01-10 11:56:50,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
174,f26d6bfa-84d1-4cd3-9397-e530f0f5e583,2023/2/1 18:23:58,,18714,[有哪位老师了解华泰专业版3版本吗，有个问题想要咨询下],2022-01-10 11:57:28,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
270,fcfedfc0-a88d-4904-b9a7-58113a795ce7,2023/2/1 18:24:04,,18339,"[私聊。,  ]",2022-01-10 12:36:42,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
175,d85c0640-9f42-4769-af01-724cb3c53f31,2023/2/1 18:23:58,,18339,[ 私聊您。],2022-01-10 12:37:47,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
271,b54cc502-5ac1-489a-9e91-153097e60b7a,2023/2/1 18:24:04,,14776,[软件管家问题，联系哪位老师],2022-01-10 14:06:27,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
16,3a304663-da60-47af-887d-7ca86fb2e03f,2023/2/1 18:24:03,,16859,"[“软件管家问题，联系哪位老师”
------
, 私聊]",2022-01-10 14:41:47,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
17,8ea796f2-7b4b-45eb-95a6-f18221cf08b0,2023/2/1 18:24:03,,15564,[麻烦问一下 有哪位老师知道 理财资产管理系统嘛],2022-01-10 16:33:18,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
272,17f8debe-2b32-4088-881e-2518aeeb40bc,2023/2/1 18:24:05,,12190,[看到群里经常有人问各个系统谁了解、谁负责，推荐一下“指南针”系统，在oa门户的“业务系统”里或乐道可以搜索一下。指南针里可以查询到各it系统的开发运维测试负责团队负责人],2022-01-10 16:35:41,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
18,dc539661-2fbf-4bb1-97ac-66f71e182d11,2023/2/1 18:24:03,,11410,[赞],2022-01-10 16:50:11,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
48,8c116120-ccbf-4dc0-8f4d-2397f87198ab,2023/2/1 18:24:04,,14357,[企业微信截图_1641792102511.png],2022-01-11 00:50:05,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
49,b2c53494-6dee-48af-9588-d5d8b7325926,2023/2/1 18:24:04,,14357,[表单登记不了了],2022-01-11 00:50:39,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
306,910f52d0-16c7-4bd0-9b67-4632d1f607cc,2023/2/1 18:24:06,,10490,[HT-PaaS平台2.0发布会即将开始，时间：2022-01-11上午9:30，地点：4号楼3楼连廊6会，腾讯会议：945-995-917。欢迎大家线上线下参加！],2022-01-11 09:12:29,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
250,32beb27b-4bf8-469e-b5bb-6776f776befa,2023/2/1 18:24:04,,1839,[x-resource-id  不需要给用户端， 如果给，应该放到jwt中做为一个附件的字段。],2022-01-11 09:22:03,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
180,c74f5f68-5e04-441e-ab25-8c6c15eade78,2023/2/1 18:24:01,,5781,[由于公司年会需要，明天起，将借用3层连廊14会议室和15会议室的65寸maxhunb电子白板，下周一归还。],2022-01-12 13:46:40,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
178,27e4a261-3562-4c63-b926-9d67f945e87a,2023/2/1 18:24:01,,19185,[2876412663465216618.jpg],2022-01-13 09:06:53,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
179,f46308fd-2ef3-4b3d-8632-7992f66b6e47,2023/2/1 18:24:01,,19185,[云桌面老是出不来 登录 ],2022-01-13 09:07:05,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
3,2fb2190a-1ee7-45df-b341-6c4370ec9d1a,2023/2/1 18:24:02,,18906,[盒子死机后，无法开机了，可以联系哪位老师帮看一下？],2022-01-13 09:55:41,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
177,bb01279d-7ca0-4701-a9dd-68774d880635,2023/2/1 18:24:01,,18765,"[“盒子死机后，无法开机了，可以联系哪位老师帮看一下？”
------
, 私聊]",2022-01-13 09:57:55,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
168,1b8c2797-fbd6-4e28-afc0-061e13ad9656,2023/2/1 18:23:58,,18906,[好的],2022-01-13 09:58:05,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
12,42fc5c9a-c152-4b65-97c2-8b8c9542781c,2023/2/1 18:24:03,,17814,[4号楼6楼靠近门口的工位地上有张苏果卡，请丢失的同学过来认领],2022-01-13 16:03:37,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
13,f715e384-c4ec-4cba-9952-d07c72ab8364,2023/2/1 18:24:03,,17814,[IMG_20220113_160219.jpg],2022-01-13 16:03:46,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
169,153cc4b6-59fe-45db-b859-16bef8c869d5,2023/2/1 18:23:58,,17814,[已有同学认领了],2022-01-13 16:04:31,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
317,b274bf46-abaa-45ad-a22f-15796524fa85,2023/2/1 18:24:06,,14955,[想问下  IT资源管理平台 有问题 能找哪位老师？],2022-01-13 16:48:57,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
170,e5dafb7a-305a-494e-a46e-51e87e131b2f,2023/2/1 18:23:58,,15218,[私聊],2022-01-13 16:51:12,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
155,c82c2b4f-1f61-4e70-bd89-e3903683faad,2023/2/1 18:23:56,,19181,[想问下 申请生产运维桌面的时候 想附上安全考试截图 找哪位老师呢？],2022-01-14 09:27:45,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
156,c6600706-8ca7-4da8-b977-77b20502c8f6,2023/2/1 18:23:56,,19181,[企业微信截图_16421233268632.png],2022-01-14 09:27:56,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
157,2df580d9-179c-4530-a8c1-8677f082fe51,2023/2/1 18:23:56,,19061,[ 这个流程里面有上传截图的。],2022-01-14 09:29:57,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
158,becdde2b-970e-46ac-8224-7ed4e59ea6b8,2023/2/1 18:23:56,,19061,[企业微信截图_16421237796807.png],2022-01-14 09:29:59,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
160,f7b4d498-bde6-4be2-b185-2f3abd1767a6,2023/2/1 18:23:57,,19181,[收到，谢谢],2022-01-14 09:32:36,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
161,b939cadd-578f-435f-8744-1604e90dfc20,2023/2/1 18:23:57,,15938,[堡垒机里面浏览器打不开，开始菜单也访问不了。请问哪位老师可以协助处理下呢],2022-01-14 09:33:26,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
162,3ca7454c-73cb-4e44-be96-1c0717c4a85d,2023/2/1 18:23:57,,10480,"[ 特别紧急重要提醒！
【做好上海市来苏人员健康管理】
自2022年1月13日起，对2022年1月11日以来与上海市确诊病例（含无症状感染者）有轨迹交叉、有中高风险地区旅居史的人员，落实“14+7”管控措施；
1、对2022年1月4日-2022年1月13日期间，有上海市静安区旅居史的人员严格进行14天（自离开上海之日起）健康监测，强化核酸检测（第1、3、7天各进行1次检测）；
2、13日起上海市静安区来苏的低风险区人员进行14天居家健康监测，第1、3、7、10、14天各进行1次检测。
3、其他2022年1月13日以后有上海市旅居史的人员，24小时内进行1次核酸检测。发现有异常情况及时报告，并规范处置。

处置措施：
1、针对居住在上海静安区可居家办公，并按照当地的防疫要求配合做好14天居家健康监测，考勤可通过“员工自助-考勤异常”自行登记。
2、针对居住上海其他地区的员工，非必要不出差。如必须出差至宁，需要按照南京地区的防疫要求，提供“24小时”内核酸检测证明方可至办公区。
]",2022-01-14 12:03:26,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
165,73a5b503-6bfb-4b0b-a7b2-81e282a1a243,2023/2/1 18:23:57,,19147,[请问一下今天有从上海出差到南京的同事吗？现在南京对于上海旅居史的人员实际政策如何？求私聊，谢谢！],2022-01-14 13:12:51,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
163,60f3c58f-8a5f-432a-991c-bfe043ca8e75,2023/2/1 18:23:57,,10480,"[南京对于上海旅居史的人员实际政策可见上面通知的1-3点。
还有疑问可以私聊我]",2022-01-14 13:20:43,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
166,4b2a21fa-68c6-4765-a421-cf2a445efee5,2023/2/1 18:23:57,,11469,[有哪位同事现在负责合同管理系统？指南针和泰小智中的信息已经过期了，有个问题咨询下 谢谢],2022-01-14 13:55:30,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
164,c2c6733b-11cf-42be-9343-e8f36dcd6f83,2023/2/1 18:23:57,,12190,[那要触发更新机制了？？],2022-01-14 13:59:08,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
167,14459488-b575-483f-8aa3-e862ea2c5ebd,2023/2/1 18:23:57,,6048,[张媛013912],2022-01-14 14:08:35,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
